Timestamp,Frame Number,Exercise Name,Heart Rate,RR Intervals,leftElbow,rightElbow,leftShoulder,rightShoulder,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
2026-03-04T13:58:55.288734,1,Calf Raises,0,,166.29359362136879,110.84390558583107,7.139610184159293,51.740457543297126,86.2233507307792,51.93493406074564,11.885243914239071,12.696808089524488,146.83506502774102,128.74489477271908
2026-03-04T13:58:55.371330,2,Calf Raises,0,,166.29359362136879,110.84390558583107,7.139610184159293,51.740457543297126,86.2233507307792,51.93493406074564,11.885243914239071,12.696808089524488,146.83506502774102,128.74489477271908
2026-03-04T13:58:55.567802,3,Calf Raises,0,,116.37756636398309,104.85178039819263,33.39461086100221,13.624771137350617,174.56482900917416,171.0256495141915,169.6618503521089,155.39539723712605,98.346291074436,87.13454283033522
2026-03-04T13:58:55.681235,4,Calf Raises,0,,113.61474694094382,111.63111747343055,30.80063947915623,26.622193918543875,171.4953170693149,167.29364282600895,169.1932272409556,155.27720058904666,99.36393748820227,89.68199629267465
2026-03-04T13:58:55.776927,5,Calf Raises,0,,121.0662259907595,120.70315840753538,38.394432666351555,34.07380550002773,165.4208288243942,165.00435710028088,158.9549971927238,154.62074451774822,93.23849574600597,91.91968310528891
2026-03-04T13:58:55.882952,6,Calf Raises,0,,112.51137084285587,108.40589246897076,25.60844065219223,19.12446812579167,172.52611165946365,168.1347385965692,163.54821621236601,154.75972608048883,95.82752243348209,86.98058125643344
2026-03-04T13:58:55.993585,7,Calf Raises,0,,104.56026785503647,101.08174033618494,16.079401519378557,7.191417489307435,179.4760546769132,176.07716948588492,168.96208342332073,166.06870885610232,96.54920661372729,87.27255624693683
2026-03-04T13:58:56.095243,8,Calf Raises,0,,108.31324108004652,116.3288905972339,17.286896319136808,6.5905859507357265,177.92333802747984,170.06600485556666,170.43095167489267,176.94973923682198,96.46648722029167,93.14257326820294
2026-03-04T13:58:56.182044,9,Calf Raises,0,,108.31324108004652,116.3288905972339,17.286896319136808,6.5905859507357265,177.92333802747984,170.06600485556666,170.43095167489267,176.94973923682198,96.46648722029167,93.14257326820294
2026-03-04T13:58:56.292251,10,Calf Raises,0,,120.17767091450881,125.2149535796303,29.655258157402226,22.050158762784452,175.46557436088287,172.7299731270205,174.11738692877606,168.15349468652786,104.88193773414544,92.02744084032823
2026-03-04T13:58:56.393302,11,Calf Raises,0,,159.96485878049435,159.70528341532324,74.68851152782746,64.07574950631886,178.0102624646985,167.34255016944408,170.4808280224933,170.9056501643161,137.29801035104558,138.3867220249245
2026-03-04T13:58:56.499289,12,Calf Raises,0,,159.96485878049435,159.70528341532324,74.68851152782746,64.07574950631886,178.0102624646985,167.34255016944408,170.4808280224933,170.9056501643161,137.29801035104558,138.3867220249245
2026-03-04T13:58:56.621656,13,Calf Raises,0,,164.2770447714562,168.9228787960072,85.16803242920204,86.9660440827221,170.48522912385508,173.72350923433973,174.58919695780236,176.27595885283435,144.69978557251292,145.33708760482526
2026-03-04T13:58:56.707864,14,Calf Raises,0,,164.2770447714562,168.9228787960072,85.16803242920204,86.9660440827221,170.48522912385508,173.72350923433973,174.58919695780236,176.27595885283435,144.69978557251292,145.33708760482526
2026-03-04T13:58:56.811385,15,Calf Raises,0,,157.99886542284594,175.73180852235527,90.30857227019725,93.11337613861376,171.53654963551975,176.64969254814278,175.04302308097166,177.3740682721279,131.4962369453957,127.10065164459573
2026-03-04T13:58:56.920794,16,Calf Raises,0,,154.255051589618,150.5993906210093,73.36102913129395,57.69650390401361,178.82082647959888,175.72738360634366,177.68863361231388,176.61645918426,114.71946906028553,118.69148573071999
2026-03-04T13:58:56.999448,17,Calf Raises,0,,154.255051589618,150.5993906210093,73.36102913129395,57.69650390401361,178.82082647959888,175.72738360634366,177.68863361231388,176.61645918426,114.71946906028553,118.69148573071999
2026-03-04T13:58:57.091236,18,Calf Raises,0,,127.18829799857983,122.9134930894498,40.22173278757711,30.913135675939404,178.27038457496494,177.48923345735196,164.997200113384,168.54377792805252,84.15554749460934,81.99211853003477
2026-03-04T13:58:57.202850,19,Calf Raises,0,,115.54088434937424,107.84167214922142,25.09977459786463,14.3063901587876,172.16190215561207,175.89949554060712,166.06983875752823,162.68978810149656,88.69596829667798,76.46761360697444
2026-03-04T13:58:57.302084,20,Calf Raises,0,,116.39504968560803,107.47241988694567,21.138060533819857,12.69508542783878,168.32059906405865,174.0535256550404,163.59141346638214,158.13598235230307,89.43484478053603,88.57595522255826
2026-03-04T13:58:57.399557,21,Calf Raises,0,,116.39504968560803,107.47241988694567,21.138060533819857,12.69508542783878,168.32059906405865,174.0535256550404,163.59141346638214,158.13598235230307,89.43484478053603,88.57595522255826
2026-03-04T13:58:57.501482,22,Calf Raises,0,,122.05319985485269,121.19217660279996,27.672399849260355,17.148352535938347,167.52527535126163,173.0756904018778,163.8324551247903,165.93392400486525,91.24230142280399,89.67724696947089
2026-03-04T13:58:57.601144,23,Calf Raises,0,,131.0495073225204,130.0678515407005,33.02787488161211,20.10705686570417,170.56465437870094,172.18158744879713,160.95513303889626,166.68852628506122,85.85134467235834,92.45829233702149
2026-03-04T13:58:57.707847,24,Calf Raises,0,,124.23480850423367,120.07896401994361,32.655846777661125,15.82228653687336,175.0475245108739,173.74376119196657,156.8040758730521,160.3015842942015,80.66037574175978,78.61168367187905
2026-03-04T13:58:57.801853,25,Calf Raises,0,,122.4952469969962,120.66629341217083,31.155232942945958,16.755545338595965,173.89020077594284,174.7269797064015,157.52049073832345,161.33854696584416,84.31524421772393,81.80230432541562
2026-03-04T13:58:57.945699,26,Calf Raises,0,,118.17701330411212,120.94219525446637,26.49230287983991,14.016253019142306,165.81305411851582,168.8708010494517,169.39107077427508,173.8419733942482,89.59364074766236,91.49066720649591
2026-03-04T13:58:58.046216,27,Calf Raises,0,,118.17701330411212,120.94219525446637,26.49230287983991,14.016253019142306,165.81305411851582,168.8708010494517,169.39107077427508,173.8419733942482,89.59364074766236,91.49066720649591
2026-03-04T13:58:58.156218,28,Calf Raises,0,,121.20404929201568,115.67025535665485,21.652389750965874,12.888224674748878,166.06809259304546,169.83903231117793,166.33004340322293,170.7460211015314,98.23304225775703,92.47973579101843
2026-03-04T13:58:58.259026,29,Calf Raises,0,,121.20404929201568,115.67025535665485,21.652389750965874,12.888224674748878,166.06809259304546,169.83903231117793,166.33004340322293,170.7460211015314,98.23304225775703,92.47973579101843
2026-03-04T13:58:58.354274,30,Calf Raises,0,,120.11490219253022,121.77119174715129,23.562876586243263,16.989209409835166,168.99224243166353,169.87835200475607,169.37372126022532,163.89228140505875,96.64104483052688,79.70540062915103
2026-03-04T13:58:58.474101,31,Calf Raises,0,,122.3413639227587,123.08685317983745,23.035790281082875,12.965076627685315,172.57716882462876,172.04733659428118,162.63821663405403,169.55125539199196,91.88420648725307,102.37459601398871
2026-03-04T13:58:58.559858,32,Calf Raises,0,,122.3413639227587,123.08685317983745,23.035790281082875,12.965076627685315,172.57716882462876,172.04733659428118,162.63821663405403,169.55125539199196,91.88420648725307,102.37459601398871
2026-03-04T13:58:58.645496,33,Calf Raises,0,,124.21363721436302,118.6465869167766,22.942630197538936,11.606685142896772,170.06070353648275,170.35854556675622,164.91581379060733,169.70106116622432,91.19728166513627,92.5742179927169
2026-03-04T13:58:58.734004,34,Calf Raises,0,,124.21363721436302,118.6465869167766,22.942630197538936,11.606685142896772,170.06070353648275,170.35854556675622,164.91581379060733,169.70106116622432,91.19728166513627,92.5742179927169
2026-03-04T13:58:58.832294,35,Calf Raises,0,,123.163575252838,114.0463526322956,23.446791069944727,13.429835347059727,170.46339798981148,170.2256281949573,166.18462782895216,170.83342015069186,98.21640950130696,97.90561060690631
2026-03-04T13:58:58.962736,36,Calf Raises,0,,123.163575252838,114.0463526322956,23.446791069944727,13.429835347059727,170.46339798981148,170.2256281949573,166.18462782895216,170.83342015069186,98.21640950130696,97.90561060690631
2026-03-04T13:58:59.066829,37,Calf Raises,0,,114.90252705766744,116.7367458872472,14.743753992636893,8.958500710809785,166.82932153764213,165.27373341881727,170.0120214423078,173.51124616907998,100.69992796008677,97.88004587719433
2026-03-04T13:58:59.191976,38,Calf Raises,0,,101.80815381256036,113.28623328110193,0.9922333551140525,8.027795602442616,165.72674633874718,165.06435483643463,169.41960172246098,173.97476784707044,99.3264998236397,98.96769558579281
2026-03-04T13:58:59.266327,39,Calf Raises,0,,101.80815381256036,113.28623328110193,0.9922333551140525,8.027795602442616,165.72674633874718,165.06435483643463,169.41960172246098,173.97476784707044,99.3264998236397,98.96769558579281
