Timestamp,Frame Number,Exercise Name,Heart Rate,RR Intervals,leftElbow,rightElbow,leftShoulder,rightShoulder,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
2026-03-06T12:52:22.774254,1,Plank,101,0.598|0.578,123.25097617671544,152.8156053518535,13.207190244563819,17.367190590922487,176.58208398007366,157.5638581058416,169.15286040811307,178.61915023721076,152.42883357869135,135.4679212286222
2026-03-06T12:52:22.871174,2,Plank,101,0.598|0.578,150.0460842873341,101.81229276499629,156.1050832735632,72.71254066592451,122.48719953767497,132.27333986785138,36.50053433948934,72.39276715607133,51.225309926981296,69.4415314482338
2026-03-06T12:52:22.980967,3,Plank,101,0.598|0.578,70.31110754765292,112.1771543719554,85.09674445503522,100.41679597486352,61.964948830551485,137.19974026473062,118.1753743992272,169.63674862677348,109.27217268671306,129.96430381905586
2026-03-06T12:52:23.074060,4,Plank,101,0.598|0.578,156.2862218837876,83.57315265496796,129.3516211120104,77.44734825402344,66.04892468635872,105.2503325124424,90.6969894945307,148.26490950979252,165.63516959329064,142.61299572020917
2026-03-06T12:52:23.181401,5,Plank,101,0.598|0.578,160.5786990841046,112.84018598537587,149.27969075178572,109.34155589797446,71.51102481767641,136.0715714331264,98.10919932647683,177.84206192848683,158.6718990987946,149.49296710531698
2026-03-06T12:52:23.278833,6,Plank,101,0.598|0.578,162.8410543023044,118.85105684975501,149.85314815534127,112.54608752735025,77.90864182331208,81.28827373070645,88.62755227872671,113.23477746315804,155.87198292955506,169.10045488528166
2026-03-06T12:52:23.381750,7,Plank,101,0.598|0.578,162.575898928862,123.55628391515418,149.94907546987943,108.74056159826004,29.102348965266444,6.6412268220706485,59.265554703737486,60.90836486288593,169.49163321352955,150.00766765363014
2026-03-06T12:52:23.484218,8,Plank,101,0.598|0.578,179.48286097139226,109.24521741108654,150.23691324563205,106.1128795792803,51.12830238103125,29.533956349408683,44.98805844404858,72.57692935272381,169.612727549956,118.28918519578963
2026-03-06T12:52:23.587031,9,Plank,101,0.598|0.578,174.21231911659794,108.86805830828943,146.77442063555708,107.10983608375761,102.55729287265049,102.15653774776985,104.86200538449525,116.587921814208,164.00736625841202,154.53972168755462
2026-03-06T12:52:23.695209,10,Plank,101,0.598|0.578,161.9755242273224,97.38020393100722,156.5667415960289,97.06117688656433,113.05036539875007,142.37120135072982,160.12138581470768,158.1432024946097,155.80573219440427,158.95884297226684
