Timestamp,Frame Number,Exercise Name,Heart Rate,RR Intervals,leftElbow,rightElbow,leftShoulder,rightShoulder,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
2026-03-06T12:54:01.421217,1,Jumping Jacks,101,0.598|0.578,176.12244187240054,173.13661752555012,13.457239410471733,26.654872610325945,122.95403107319848,112.22654746594142,28.06926960886034,32.70481674346409,137.25098976354292,176.8536573435557
2026-03-06T12:54:01.522126,2,Jumping Jacks,101,0.598|0.578,176.12244187240054,173.13661752555012,13.457239410471733,26.654872610325945,122.95403107319848,112.22654746594142,28.06926960886034,32.70481674346409,137.25098976354292,176.8536573435557
2026-03-06T12:54:01.827386,3,Jumping Jacks,101,0.598|0.578,157.66078646945437,153.68123711214523,25.672859367737882,27.717616690787676,174.43402062575134,174.63818507328125,175.6416934331477,172.68265307552755,172.21770177106112,171.90485396681436
2026-03-06T12:54:01.917800,4,Jumping Jacks,101,0.598|0.578,155.88924453057166,151.6948592524317,26.739728493487828,29.203791148886527,170.23925406677844,174.60147184785959,179.485300811449,173.664439382106,167.09271583936734,169.26732602754893
2026-03-06T12:54:02.019363,5,Jumping Jacks,101,0.598|0.578,160.15192913333786,148.95156313059047,30.52649546238971,30.33217139153638,171.55739032913917,175.3824283359984,172.62221965998617,175.35314622578596,173.53694371131206,167.80702280425683
2026-03-06T12:54:02.123510,6,Jumping Jacks,101,0.598|0.578,161.61858215084231,154.71328806257026,30.01118075651451,28.125473780259828,173.16785852293114,176.13313857517593,171.198623654976,173.82875571040944,178.77371131237754,166.49856203034545
2026-03-06T12:54:02.225546,7,Jumping Jacks,101,0.598|0.578,154.87292364870004,150.07823183238997,30.575054492855582,33.69103526237569,173.46425335766028,172.00702521401274,172.88225029369627,176.47021197251456,175.83826632031835,164.9611881657201
2026-03-06T12:54:02.327405,8,Jumping Jacks,101,0.598|0.578,155.6003161824223,151.7544155752508,30.20662930170175,29.42067562619699,168.95030278853827,177.02074422917244,178.2144937803817,174.42528663181074,167.37778362630473,168.2349953991614
2026-03-06T12:54:02.430889,9,Jumping Jacks,101,0.598|0.578,157.04961279762423,149.1523188260347,27.228412844623293,30.384726103488006,169.77113276339577,173.94199803553647,179.4005858916553,176.7481886949738,170.26612345392735,162.86191465965047
2026-03-06T12:54:02.516021,10,Jumping Jacks,101,0.598|0.578,154.20643639274883,152.02782694844606,27.211914633800546,30.9225639136738,174.49953087601384,172.8142857360266,174.64486150737707,178.24128942751028,168.34837495385798,170.20211525383945
2026-03-06T12:54:02.626645,11,Jumping Jacks,101,0.598|0.578,157.3495721783468,152.09477721565295,26.234010109978012,28.755083786403667,173.26946627675952,173.20586109048043,174.6240237574786,176.34873055239058,168.04721939988028,166.373148323429
2026-03-06T12:54:02.726021,12,Jumping Jacks,101,0.598|0.578,158.67077651762753,150.3789685603468,27.58988751423617,29.113055159320677,168.98350179640744,174.8724155968694,179.08285914879843,174.69631502088592,170.38985838838093,168.12398124667982
2026-03-06T12:54:02.821770,13,Jumping Jacks,101,0.598|0.578,159.14501161600836,150.07449461556445,28.021132657101084,29.232635821949405,168.96887768897076,173.79796443589672,178.64637551950867,176.28581333752473,170.48555422970747,167.40100602402993
2026-03-06T12:54:02.920168,14,Jumping Jacks,101,0.598|0.578,159.2700936774639,149.75028320747217,27.908597677753136,29.089542171615108,168.69191213420524,173.8261525731595,178.609972862864,176.22746794017405,170.79807430616384,170.5656888553613
