Timestamp,Frame Number,Exercise Name,Heart Rate,RR Intervals,leftElbow,rightElbow,leftShoulder,rightShoulder,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
2026-03-06T12:41:38.515507,1,Band Shoulder Abduction,101,0.598|0.578,164.3993279142358,29.83750284096962,46.571344363719334,46.28033073463168,176.10947255346716,80.79639898544545,30.744193324235674,49.06545111483831,47.841631477784524,125.00053737486333
2026-03-06T12:41:38.625158,2,Band Shoulder Abduction,101,0.598|0.578,148.0135302209066,134.65075767920231,24.422036985359032,27.90214319965273,138.72164669462074,161.1412664662893,156.81921169983502,140.89290781205003,132.0238278789914,167.66216172996948
2026-03-06T12:41:38.715998,3,Band Shoulder Abduction,101,0.598|0.578,140.18248982094022,145.97473298289106,21.540641649491914,24.805668189437718,149.00142152497912,173.4351547003116,174.6860865548476,170.6505501065679,155.83965864211658,156.13026903576454
2026-03-06T12:41:38.815609,4,Band Shoulder Abduction,101,0.598|0.578,125.7002472170891,157.93364806126795,26.409717946128804,22.435464516977657,159.12138044756156,168.0285090963935,175.18750547913567,169.3626277896247,161.88084023810865,156.45805024911428
2026-03-06T12:41:38.919383,5,Band Shoulder Abduction,101,0.598|0.578,126.0591777111682,154.69411666376564,26.97758462313815,23.565608718941643,160.04608924634863,170.94707453341886,176.4391440032167,175.76161862044142,157.95854570366768,161.13264393447054
2026-03-06T12:41:39.019192,6,Band Shoulder Abduction,101,0.598|0.578,130.48277213641396,149.57861813618197,25.310099441465066,25.077069851668988,160.75706306401938,171.15328062746394,177.45634455082478,179.40560623345363,146.1543637782098,164.13176163003877
2026-03-06T12:41:39.118179,7,Band Shoulder Abduction,101,0.598|0.578,135.07246864492004,151.5509894441488,25.770849408814946,24.485870625203923,161.41893234697403,170.16735447949995,177.5013571415735,177.24840335815372,146.9073659097152,163.28604113021856
2026-03-06T12:41:39.217906,8,Band Shoulder Abduction,101,0.598|0.578,136.31027218644815,149.15666705277366,27.037196112234277,23.52931598485427,162.92948233582956,168.44594339558498,178.8072834054633,175.9396775606367,151.49987895845013,168.09242274723812
2026-03-06T12:41:39.323031,9,Band Shoulder Abduction,101,0.598|0.578,140.85783066473675,148.12436882284638,24.50454418015994,22.88146874870397,164.56832239624043,167.7210686701156,179.33206175583646,176.5231414528495,153.76281302136363,171.1176908033252
2026-03-06T12:41:39.416896,10,Band Shoulder Abduction,101,0.598|0.578,146.4768966570562,146.91176483079784,22.258242840277454,21.531072180343045,164.52334627586697,166.6195508757832,178.3705427453518,176.77063101581868,152.36680860131165,171.39006562637758
2026-03-06T12:41:39.518006,11,Band Shoulder Abduction,101,0.598|0.578,145.7189544802138,147.56907461639958,22.58922931431731,21.56214198892651,167.28166933301847,166.19166444472785,178.8020120547747,179.38359027634974,150.1065681259776,173.40833165424894
2026-03-06T12:41:39.622533,12,Band Shoulder Abduction,101,0.598|0.578,147.10026734314312,149.373777714865,21.906096129735285,21.25028717412701,164.44175341864644,167.6801728061525,176.95096862080646,178.47695953981824,149.62167427189576,173.32251664160287
2026-03-06T12:41:39.728147,13,Band Shoulder Abduction,101,0.598|0.578,150.35753588310635,145.91938169918527,20.354132504920297,22.303757632783018,164.24599029449715,168.88897755922773,177.51001511853542,178.09273711059342,149.27540544400196,170.10025239554167
2026-03-06T12:41:39.823400,14,Band Shoulder Abduction,101,0.598|0.578,149.42874158904948,150.35755858036958,20.39835464613453,21.518818791018123,164.8682456987436,168.26254633640065,177.79831418822337,178.5754710782755,147.38263516893485,169.36067628272866
2026-03-06T12:41:39.932284,15,Band Shoulder Abduction,101,0.598|0.578,147.416470668426,151.71827501550186,21.241620644143197,21.367311415055216,164.7173569011,167.80087087288837,177.7560873018494,178.71470439830279,148.40396964753398,170.99210326880157
